partner,2020
AZ,8316.0
IT,4189.65
SI,3460.07
RU,2014.1
HU,1525.3
EL,1482.6000000000001
BG,800.3
US,686.0
TN,397.5
SK,391.9
BE,391.2
RS,341.4
Other,1325.599999999995
