partner,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
RU,0.0,0.0,0.0,0.0,183.0,18.0,33.0,54.0,0.0,0.0,39.0,18.0,0.0,0.0,0.0,984.0,1335.0,1011.0,45.0,606.0,804.0,0.0,0.0,648.0,2559.0,1860.0,2301.0,1553.1000000000001,654.0,1910.3999999999999,1350.9
ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.29999999999995
CZ,0.0,0.0,0.0,0.0,420.0,403.0,371.0,6.0,6.0,0.0,28.0,24.0,24.0,32.0,37.0,37.0,34.0,20.0,12.0,9.0,5.0,5.0,53.0,27.0,34.0,36.0,51.0,109.3,79.9,69.0,44.9
IT,0.0,0.0,0.0,0.0,795.0,92.0,87.0,39.0,0.0,0.0,253.0,69.0,45.0,15.0,0.0,0.0,3.0,8.0,6.0,28.0,23.0,28.0,22.0,27.0,30.0,52.0,51.0,33.8,43.5,38.9,38.2
BA,0.0,0.0,0.0,0.0,0.0,147.0,69.0,0.0,0.0,0.0,210.0,234.0,276.0,261.0,234.0,238.0,238.0,197.0,181.0,145.0,182.0,207.0,87.0,91.0,35.0,60.0,24.0,39.900000000000006,24.0,20.700000000000003,14.6
HU,0.0,0.0,0.0,0.0,0.0,28.0,21.0,19.0,22.0,0.0,16.0,28.0,22.0,16.0,14.0,12.0,25.0,22.0,32.0,22.0,24.0,19.0,14.0,66.0,88.0,90.0,79.0,16.1,19.7,16.9,12.8
DE,0.0,0.0,0.0,0.0,0.0,15.0,18.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.5,4.4,3.9
Other,4876.0,2993.0,2957.0,2551.0,278.0,232.0,37.0,680.0,1003.0,1301.0,1831.0,1839.0,2604.0,3073.0,3655.0,1898.0,1908.0,2289.0,3743.0,1520.0,2616.0,3333.0,2643.0,2868.0,284.0,1045.0,821.0,222.70000000000005,838.4,216.30000000000018,1.0999999999996817
