partner,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
RU,1174.1833333333334,1097.0091666666667,1020.5736111111111,1003.0080555555555,1057.651388888889,1179.2002777777777,1237.0441666666666,1131.3111111111111,1194.4688888888888,1214.4697222222221,1256.65,1216.7047222222222,1253.8961111111112,1315.8208333333334,1355.9130555555555,1421.3638888888888,1402.9075,1332.3316666666667,1380.7411111111112,1182.7422222222222,1243.4533333333334,1269.4992844444444,1229.1137569444445,1420.4429905555555,1212.2412922222222,1306.2408002777777,1591.044461111111,1713.6354361111112,1579.6997505555555,1752.6556247222222,1600.4161666666666
NO,201.01305555555555,204.69083333333333,224.61555555555555,231.47972222222222,273.2316666666667,302.7138888888889,408.9797222222222,469.8022222222222,468.53333333333336,517.2830555555555,522.3525,571.5908333333333,696.5875,700.2275,673.2144444444444,716.5738888888889,784.1025,766.4769444444445,788.0738888888889,808.8038888888889,799.0194444444444,782.4012083333333,828.3766441666666,750.4858355555556,775.6762472222223,816.7635002777777,666.0203686111112,752.8309936111111,685.4428313888889,676.226271111111,785.1744661111112
DZ,302.34722222222223,342.4627777777778,364.2602777777778,348.5308333333333,315.60083333333336,378.5136111111111,404.67333333333335,479.51916666666665,517.2930555555556,592.5736111111111,606.3280555555556,538.0477777777778,586.6972222222222,593.4097222222222,562.0933333333334,617.3522222222222,564.8761111111111,523.8041666666667,541.3936111111111,493.25388888888887,527.3344444444444,482.05385027777777,469.27411555555557,430.6154772222222,384.1342813888889,371.3350322222222,494.02313861111105,462.9703327777778,450.08069500000005,331.03455166666663,314.4320277777778
QA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9177777777777778,5.746666666666667,10.245833333333334,3.4563888888888887,7.628611111111111,24.43111111111111,22.337222222222223,44.49166666666667,54.36472222222222,63.865833333333335,73.83361111111111,87.90666666666667,139.83972222222224,221.85583333333332,202.23688916666666,154.0028275,134.07398055555555,110.55262083333334,131.2800716666667,123.03239722222223,169.56937027777778,177.66245805555556,225.90707305555554,170.23824305555556
US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6463888888888887,19.135400277777777,24.704160833333336,133.18509083333333,152.34980472222222
UK,0.0,0.0,0.0,6.561944444444444,10.0325,10.674444444444445,14.70861111111111,21.1275,26.732777777777777,66.6625,118.63861111111112,122.195,112.8025,101.38055555555556,79.61194444444445,73.07916666666667,73.2857311111111,85.23892861111112,100.07798388888888,113.87619805555555,136.2122938888889,147.1510038888889,115.78502722222223,97.59416666666667,98.82238555555556,133.3272038888889,103.12488722222221,103.7550711111111,91.97027749999998,116.83402555555554,146.7438138888889
NG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.947222222222222,47.78333333333333,60.03333333333333,60.522777777777776,93.31361111111111,113.96111111111111,121.19972222222222,156.64027777777778,163.42138888888888,150.10166666666666,87.8475,156.33638888888888,150.47702805555554,112.3457075,60.67259361111111,47.37236916666667,68.27501083333333,81.07800527777778,111.74000999999998,111.96741583333333,146.5598711111111,126.09037638888888
Other,19.40138888888889,24.124444444444446,26.98361111111111,24.76361111111111,29.84,45.24944444444444,48.07,61.50666666666667,35.15472222222222,101.6036111111111,126.00639083333313,151.38055555555556,128.1613888888889,206.0311111111111,287.2447222222222,458.0597225,438.0300844444443,386.6019999999998,482.1341019444447,515.4591169444445,467.7708930555555,312.127961388889,297.7096652777783,260.17425833333334,324.1314802777783,331.1136827777776,600.6654972222215,777.2469872222225,751.3344613888886,840.4350266666664,418.48236555555474
