partner,2020
NG,10840.0
MX,8443.0
SA,6531.0
US,4978.0
KZ,4518.0
RU,4096.0
IQ,3505.0
BR,3082.0
IT,2994.0
DZ,2386.0
LY,1967.0
AZ,1771.0
Other,18637.0
