geo,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990
AT,8.174948888888888,9.949642777777777,11.101221944444443,13.47674111111111,12.592495833333334,13.405886944444445,14.020408333333334,15.37890611111111,19.119093055555556,17.78940111111111,18.05388388888889,17.36651388888889,15.95250888888889,19.346405555555556,19.03759111111111,17.197516944444445,20.676388888888887,21.364166666666666,20.58972222222222,19.195833333333333,20.008333333333333,19.29722222222222,17.419722222222223,15.865555555555556,16.573888888888888,16.461111111111112,15.054166666666667,16.530833333333334,15.96,14.731111111111112,14.313611111111111
Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
