geo,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
DE,501471.0,396314.0,346874.0,312891.0,287503.0,272038.0,259897.0,246387.0,227439.0,219103.0,219566.0,218577.0,223279.0,220621.0,224914.0,219666.0,214175.0,218510.0,208635.0,197351.0,197914.0,204374.0,211826.0,206202.0,202168.0,200171.0,191430.0,191219.0,184992.0,146084.502,120452.481
