partner,2019
RU,27091.0
UK,10217.0
NO,9702.0
LY,8332.0
KZ,6324.0
US,5325.0
NG,5241.0
AZ,2922.0
IQ,2696.0
EG,1599.0
SA,1595.0
DZ,1171.0
Other,3776.0
