partner,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
NO,18.25,20.945,19.85861111111111,22.83,26.0075,32.63166666666667,44.97083333333333,44.73777777777778,56.52472222222222,58.977222222222224,55.36055555555556,56.2875,57.57972222222222,59.82611111111111,69.88388888888889,58.7825,59.645833333333336,63.94277777777778,71.90333333333334,69.56277777777778,80.2863888888889,52.469722222222224,66.51833333333333,66.26722222222222,59.845888888888894,59.44561111111111,62.54116666666667,69.76905555555555,81.58922222222222,74.13347222222222,94.80119444444445
NL,43.493611111111115,44.05833333333333,47.272222222222226,50.81638888888889,54.48305555555555,49.68694444444444,61.09361111111111,49.80555555555556,56.85,57.66361111111111,59.71361111111111,77.82722222222222,77.33222222222223,66.88805555555555,78.59305555555555,61.65472222222222,70.60638888888889,76.25972222222222,75.35027777777778,67.67833333333333,63.92805555555555,70.49805555555555,74.60555555555555,90.15222222222222,79.07016666666667,75.39597222222223,83.77108333333334,94.11191666666667,92.07586111111111,83.36266666666666,79.48044444444444
QA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.707222222222223,24.30611111111111,30.58972222222222,66.74805555555555,61.141666666666666,53.42638888888889,23.713333333333335,16.89527777777778,13.711472222222223,27.353944444444444,11.036416666666666,12.357083333333334,22.193916666666667,49.36383333333333,27.383
RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.256111111111111,9.382222222222222,7.831666666666667,8.757777777777777,9.388333333333334,5.426666666666667,5.059722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6104722222222225,20.882250000000003,15.40836111111111
US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.963,6.37825
UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.305555555555555,8.321944444444444,3.7152777777777777,0.0,0.0,3.601111111111111,4.020833333333333,6.238888888888889,10.22,6.163611111111111,8.044166666666667,12.820555555555556,42.001666666666665,22.374166666666667,11.651666666666667,17.864694444444446,32.68436111111111,26.578972222222223,7.841583333333333,4.4725,11.045555555555556,4.6690555555555555
FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03830555555555556,0.3176388888888889,0.07680555555555556,0.07291666666666667,0.8570833333333333,1.2466666666666666
Other,44.43833333333333,46.90972222222222,50.94638888888889,48.69833333333333,45.84361111111111,52.31055555555555,47.43611111111111,51.221111111111114,47.27111111111111,46.22222222222222,48.183055555555555,31.89027777777778,41.51416666666667,57.33888888888889,31.801944444444445,57.63361111111111,45.19583333333333,9.048333333333334,6.786111111111111,15.015277777777778,29.33388888888889,12.26388888888889,9.950833333333334,13.3875,3.815722222222216,2.478277777777791,8.124388888888902,4.262638888888889,5.804333333333327,6.733527777777797,1.8820277777778232
