partner,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8455555555555555,8.5425,3.3583333333333334,46.12638888888889,57.11694444444444
NG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8883333333333333,21.816944444444445,28.205277777777777,18.683333333333334,46.275555555555556,56.30916666666667,61.289722222222224,83.98722222222223,96.3313888888889,92.59138888888889,49.21222222222222,83.91277777777778,78.58305555555556,60.95777777777778,36.175555555555555,32.574444444444445,43.32388888888889,52.76138888888889,49.54972222222222,45.9675,47.943333333333335,44.19555555555556
RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.760555555555555,35.61833333333333,38.080555555555556
QA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9177777777777778,5.746666666666667,9.811944444444444,3.4563888888888887,7.628611111111111,24.43111111111111,22.337222222222223,44.49166666666667,54.36472222222222,59.158611111111114,49.5275,57.316944444444445,50.76305555555555,65.66277777777778,51.81611111111111,45.52861111111111,40.60888888888889,35.03944444444444,34.02194444444444,28.942777777777778,38.977222222222224,37.68666666666667,47.90972222222222,32.24805555555555
TT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.205833333333333,10.092777777777778,6.805,5.311111111111111,0.37916666666666665,0.0,4.532777777777778,39.75888888888889,24.438055555555554,55.79833333333333,49.94027777777778,35.915,27.670277777777777,26.628611111111113,23.327222222222222,22.5575,12.755,7.305555555555555,5.159166666666667,24.241666666666667,31.41027777777778,24.080833333333334
GQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,10.568888888888889
DZ,35.95444444444445,41.548611111111114,44.72,48.50333333333333,52.46333333333333,59.335277777777776,58.97638888888889,59.50861111111111,43.75833333333333,45.86972222222222,48.51222222222222,50.596666666666664,68.40055555555556,84.06416666666667,75.37777777777778,60.581944444444446,30.6425,50.17388888888889,51.61277777777778,62.014722222222225,53.746944444444445,42.40361111111111,45.13611111111111,37.66166666666667,57.31305555555556,42.08083333333333,33.49805555555555,26.766666666666666,16.85,12.078333333333333,5.573888888888889
Other,11.726944444444445,15.280277777777778,17.82138888888889,15.1275,19.51,21.9025,25.4425,26.690277777777776,19.498055555555556,18.268055555555556,17.159444444444443,22.19527777777778,26.7425,20.316944444444445,28.339444444444446,76.66111111111111,70.23583333333333,59.3325,74.19305555555556,93.75472222222223,73.61583333333333,64.81166666666667,59.429722222222225,36.16916666666667,32.60916666666667,19.741666666666667,29.858888888888888,54.952777777777776,29.151944444444446,18.811944444444446,17.094166666666666
