partner,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990
DE,39.118,75.068,57.44,57.966,47.64,85.59700000000001,1.685,3.2289999999999996,5.395,17.034,23.445,25.985,17.022,7.4399999999999995,45.92,19.768,68.0,100.0,56.0,76.0,100.0,105.0,14.0,38.0,28.0,5.0,0.0,9.0,54.0,19.0,13.0
CZ,20.08,0.0,25.034,22.302,31.076,24.08,2.064,0.754,0.0,0.378,0.168,0.05399999999999999,0.0,4.736,14.58,8.783999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
XK,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH,0.03,0.048,0.388,0.06,0.042,0.394,0.26,0.394,1.596,2.206,0.756,3.408,0.82,11.474,6.654,7.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA,0.006,0.015,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other,0.0899999999999963,0.0030000000000001137,7.538000000000011,3.7830000000000013,0.0379999999999967,17.46799999999999,0.5289999999999999,0.641,0.6959999999999997,2.2079999999999984,9.483000000000004,3.66,4.693999999999999,18.479999999999997,9.263000000000005,7.419999999999995,97.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0
