partner,2020
DE,24245.457
KZ,14038.789999999999
IQ,5595.915
IT,5157.989
SK,4213.918
RU,4023.795
DZ,3412.42
HU,2621.168
SI,2565.214
US,2199.325
SA,2059.195
AZ,1754.5500000000002
Other,6757.616999999984
