partner,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
QA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9177777777777778,5.746666666666667,10.245833333333334,3.4563888888888887,7.628611111111111,24.43111111111111,22.337222222222223,44.49166666666667,54.36472222222222,63.865833333333335,73.83361111111111,87.90666666666667,139.83972222222224,221.85583333333332,202.23688916666666,154.0028275,134.07398055555555,110.55262083333334,131.2800716666667,123.03239722222223,169.56937027777778,177.66245805555556,225.90707305555554,170.23824305555556
RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03194444444444444,0.029166666666666667,0.0525,0.06333333333333334,0.12666666666666668,0.2991666666666667,0.28305555555555556,0.44547722222222225,51.14394972222222,160.09485111111113,142.4179911111111
NG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.947222222222222,47.78333333333333,60.03333333333333,60.522777777777776,93.31361111111111,113.96111111111111,121.19972222222222,156.64027777777778,163.42138888888888,150.10166666666666,87.8475,156.33638888888888,150.47702805555554,112.3457075,60.67259361111111,47.37236916666667,68.27501083333333,81.07800527777778,111.74000999999998,111.96741583333333,146.5598711111111,126.09037638888888
US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6463888888888887,19.135122499999998,24.704160833333336,133.18509083333333,152.34980472222222
DZ,185.055,193.26555555555555,207.29583333333332,201.3972222222222,190.04416666666665,190.10666666666665,190.36083333333335,238.65416666666667,222.9788888888889,232.70166666666665,236.4361111111111,210.32833333333335,288.65194444444444,295.0336111111111,190.98388888888888,205.83944444444444,177.97277777777776,166.92944444444444,152.3161111111111,160.3036111111111,144.89194444444445,124.08968361111113,101.92106,97.880755,109.03567027777778,90.85697666666667,94.78174972222222,81.71638166666666,69.05617805555556,92.48981027777778,83.41205555555554
TT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.205833333333333,10.092777777777778,6.805,5.311111111111111,0.37916666666666665,0.0,7.348055555555556,41.728611111111114,25.289722222222224,56.65277777777778,60.576388888888886,40.3725,39.75186166666666,31.030268888888887,25.184166666666666,26.333055555555557,16.139653333333335,8.9833125,9.70669388888889,25.739753055555557,51.87871777777777,34.02472361111111
NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.397222222222222,21.5675,29.081666666666667,15.519923333333335,26.886101111111113,23.026666666666667,24.94333333333333,31.04200833333333,37.26797388888889,35.32505888888889,40.23762527777778,50.982233055555554,41.38963888888889
Other,11.726944444444445,15.280277777777778,17.82138888888889,15.1275,20.070833333333333,27.961666666666666,26.20611111111111,26.690277777777776,20.725833333333334,20.39527777777778,17.973333333333333,22.19527777777778,29.75861111111111,20.316944444444445,30.89,93.33611111111111,101.47027777777778,72.0988888888889,72.99555555555555,96.88083333333333,71.27666666666667,75.18218361111111,46.294882777777836,22.68918361111111,18.252621666666624,12.765378333333324,22.529778055555525,55.90915500000003,54.4426836111112,53.783301944444474,75.62415250000001
