partner,2019
RU,47.986385999999996
US,17.637309000000002
UK,15.767903
SA,12.479143
NO,7.891855
DZ,6.63025
IN,5.832104
AE,5.3557879999999995
EL,3.625781
CH,2.881405
TR,2.517165
SG,2.106593
Other,24.939935999999985
